Hours_Studied,Attendance,Sleep_Hours,Previous_Scores,Tutoring_Sessions,Physical_Activity,Parental_Involvement_Low,Parental_Involvement_Medium,Access_to_Resources_Low,Access_to_Resources_Medium,Extracurricular_Activities_Yes,Motivation_Level_Low,Motivation_Level_Medium,Internet_Access_Yes,Family_Income_Low,Family_Income_Medium,Teacher_Quality_Low,Teacher_Quality_Medium,School_Type_Public,Peer_Influence_Neutral,Peer_Influence_Positive,Learning_Disabilities_Yes,Parental_Education_Level_High School,Parental_Education_Level_Postgraduate,Distance_from_Home_Moderate,Distance_from_Home_Near,Gender_Male
-0.4981897695845157,-1.0393599231515724,0.6455812466437357,-0.27866832194166063,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.515614372236907,1.6428614467494447,-0.03182915653309024,0.9699549957174833,1.2082779263602499,0.030259777997625303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.6677605366932476,0.7776287467813746,1.3229916498205618,-0.07056443566513662,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.34966406595914373,-0.4336970331739234,1.3229916498205618,-0.6255081324025339,-1.2012715704351244,-0.948139710592263,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.515614372236907,1.0371985567717956,-0.7092395597099163,0.62311518525661,0.40509476076179174,-1.9265391991821512,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-1.3460436051281752,1.7293847167462517,-0.03182915653309024,-0.7642440565868832,-0.3980884048366664,2.96545824376729,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
1.1975179015028032,1.0371985567717956,2.0004020529973876,0.7618511094409594,-1.2012715704351244,0.030259777997625303,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-2.363468207780566,0.4315356667941466,1.3229916498205618,-0.3480362840338353,-1.2012715704351244,0.030259777997625303,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0
0.34966406595914373,0.6911054767845677,-1.3866499628867421,0.831219071533134,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.8373313038019795,-0.17412722318350235,0.6455812466437357,1.5248986924548806,-0.3980884048366664,1.0086592665875136,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-0.3286190024757838,0.6911054767845677,0.6455812466437357,1.455530730362706,-0.3980884048366664,0.030259777997625303,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
0.010522531741679947,1.3832916367590236,-0.03182915653309024,0.20690741270356203,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3286190024757838,-0.08760395318669537,-2.0640603660635684,1.3861627682705313,-0.3980884048366664,-0.948139710592263,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.6888056001766075,-1.4719762731356074,-0.03182915653309024,1.1086909199018327,2.011461091958708,1.0086592665875136,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.8373313038019795,0.5180589367909536,2.0004020529973876,-0.4867722082181846,-1.2012715704351244,1.9870587551774017,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-1.3460436051281752,-1.3854530031388004,1.3229916498205618,0.41501129898008604,-0.3980884048366664,0.030259777997625303,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.8583763672853394,0.9506752867749887,-0.03182915653309024,-0.20930035984948595,-0.3980884048366664,0.030259777997625303,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.010522531741679947,0.8641520167781817,-0.03182915653309024,-1.1804518291399313,-0.3980884048366664,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.3460436051281752,-1.3854530031388004,-0.7092395597099163,-0.07056443566513662,-1.2012715704351244,-0.948139710592263,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6677605366932476,1.7293847167462517,2.0004020529973876,-1.3191877533242806,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
1.1975179015028032,0.17196585680372564,1.3229916498205618,-0.5561401703103592,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4981897695845157,0.34501239679733964,0.6455812466437357,-1.041715904955582,-1.2012715704351244,1.9870587551774017,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1764728380194431,-1.2989297331419933,-0.7092395597099163,1.66363461663923,-1.2012715704351244,1.0086592665875136,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.367088668611535,-1.5584995431324145,1.3229916498205618,-0.7642440565868832,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0
-1.1764728380194431,-1.6450228131292215,0.6455812466437357,0.9699549957174833,2.011461091958708,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-0.8373313038019795,1.5563381767526376,0.6455812466437357,-0.9723479428634072,2.011461091958708,-0.948139710592263,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
0.5192348330678755,-0.17412722318350235,-0.7092395597099163,-1.041715904955582,0.40509476076179174,1.0086592665875136,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.8583763672853394,0.25848912680053265,0.6455812466437357,0.5537472231644354,0.40509476076179174,-1.9265391991821512,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
0.010522531741679947,-1.2124064631451863,-0.7092395597099163,0.5537472231644354,0.40509476076179174,0.030259777997625303,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
-0.3286190024757838,0.17196585680372564,0.6455812466437357,-1.7353955258773286,-0.3980884048366664,0.030259777997625303,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.3286190024757838,1.3832916367590236,-0.03182915653309024,-1.3191877533242806,0.40509476076179174,-1.9265391991821512,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.4981897695845157,0.08544258680691864,-0.03182915653309024,0.3456433368879114,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
0.18009329885041184,0.17196585680372564,-0.03182915653309024,-1.5966596016929793,2.011461091958708,0.030259777997625303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.010522531741679947,-1.4719762731356074,-0.7092395597099163,1.3167948061783568,0.40509476076179174,0.030259777997625303,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
-1.515614372236907,-1.3854530031388004,0.6455812466437357,-0.001196473572961956,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.8373313038019795,-1.0393599231515724,-0.7092395597099163,-0.20930035984948595,1.2082779263602499,0.030259777997625303,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
0.8583763672853394,0.6045822067877606,-0.7092395597099163,-0.001196473572961956,-1.2012715704351244,-0.948139710592263,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
-1.3460436051281752,1.6428614467494447,2.0004020529973876,-1.041715904955582,-1.2012715704351244,-1.9265391991821512,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.4981897695845157,0.17196585680372564,-0.7092395597099163,-1.6660275637851538,-0.3980884048366664,0.030259777997625303,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.18009329885041184,0.8641520167781817,0.6455812466437357,-0.07056443566513662,2.011461091958708,0.030259777997625303,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3286190024757838,1.2967683667622167,-0.03182915653309024,0.831219071533134,2.814644257557166,-0.948139710592263,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.010522531741679947,0.08544258680691864,0.6455812466437357,0.831219071533134,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.15904823536705193,-0.7797901131611513,2.0004020529973876,0.41501129898008604,0.40509476076179174,0.030259777997625303,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3286190024757838,-0.8663133831579584,-2.0640603660635684,-1.3191877533242806,-0.3980884048366664,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.685185139345639,-0.6067435731675374,0.6455812466437357,-0.20930035984948595,-0.3980884048366664,-0.948139710592263,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.0069020709107113,0.4315356667941466,1.3229916498205618,0.831219071533134,-1.2012715704351244,0.030259777997625303,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
-1.1764728380194431,-0.17412722318350235,1.3229916498205618,-0.13993239775731128,-1.2012715704351244,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.6888056001766075,0.08544258680691864,-0.7092395597099163,0.6924831473487847,-0.3980884048366664,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5192348330678755,-0.6067435731675374,-0.7092395597099163,-0.8336120186790579,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
0.18009329885041184,-1.0393599231515724,-0.7092395597099163,-1.7353955258773286,1.2082779263602499,1.0086592665875136,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-1.685185139345639,1.5563381767526376,-0.7092395597099163,-0.6948760944947086,-0.3980884048366664,-0.948139710592263,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.4981897695845157,0.9506752867749887,2.0004020529973876,0.7618511094409594,-0.3980884048366664,0.030259777997625303,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
-0.8373313038019795,0.9506752867749887,-2.0640603660635684,-0.20930035984948595,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
1.1975179015028032,0.6911054767845677,-0.7092395597099163,-1.3885557154164552,0.40509476076179174,1.9870587551774017,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
0.5192348330678755,1.4698149067558306,-0.03182915653309024,-0.13993239775731128,1.2082779263602499,-1.9265391991821512,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6677605366932476,-1.0393599231515724,0.6455812466437357,-0.27866832194166063,-0.3980884048366664,0.030259777997625303,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
1.1975179015028032,-0.5202203031707303,-0.7092395597099163,-0.07056443566513662,0.40509476076179174,-0.948139710592263,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-1.515614372236907,-0.34717376317711635,-0.03182915653309024,-0.27866832194166063,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
0.6888056001766075,1.2967683667622167,-0.03182915653309024,-0.6255081324025339,0.40509476076179174,0.030259777997625303,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
0.34966406595914373,0.25848912680053265,0.6455812466437357,1.455530730362706,0.40509476076179174,-2.9049386877720393,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
-0.3286190024757838,0.17196585680372564,-1.3866499628867421,-0.5561401703103592,-0.3980884048366664,1.0086592665875136,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
2.7236548054813903,0.7776287467813746,0.6455812466437357,-0.9029799807712325,0.40509476076179174,0.030259777997625303,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
-1.3460436051281752,0.8641520167781817,-0.03182915653309024,0.831219071533134,0.40509476076179174,-0.948139710592263,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
-1.3460436051281752,-0.0010806831898883592,2.0004020529973876,1.1780588819940074,-0.3980884048366664,0.030259777997625303,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
-0.3286190024757838,-0.34717376317711635,-0.03182915653309024,0.4843792610722607,0.40509476076179174,1.0086592665875136,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
1.1975179015028032,-1.1258831931483795,-0.7092395597099163,-1.45792367750863,-1.2012715704351244,-0.948139710592263,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
1.7062302028289988,-0.08760395318669537,-0.7092395597099163,-0.6948760944947086,-0.3980884048366664,1.0086592665875136,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
-0.15904823536705193,-0.0010806831898883592,0.6455812466437357,0.4843792610722607,2.814644257557166,0.030259777997625303,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0
1.367088668611535,0.6045822067877606,-0.03182915653309024,-1.2498197912321058,0.40509476076179174,1.0086592665875136,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
-0.6677605366932476,0.25848912680053265,-0.03182915653309024,-1.3191877533242806,2.011461091958708,0.030259777997625303,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
0.34966406595914373,-0.5202203031707303,0.6455812466437357,0.2762753747957367,1.2082779263602499,-1.9265391991821512,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
-0.3286190024757838,-0.0010806831898883592,0.6455812466437357,-1.3885557154164552,0.40509476076179174,0.030259777997625303,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.010522531741679947,-0.7797901131611513,0.6455812466437357,-1.041715904955582,-1.2012715704351244,-0.948139710592263,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
-0.3286190024757838,-0.6932668431643444,-1.3866499628867421,-0.9723479428634072,-0.3980884048366664,1.0086592665875136,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.5192348330678755,1.1237218267686027,-0.7092395597099163,1.5248986924548806,-0.3980884048366664,-0.948139710592263,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
1.367088668611535,-0.26065049318030936,-0.7092395597099163,-0.13993239775731128,1.2082779263602499,0.030259777997625303,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.7062302028289988,0.4315356667941466,-2.0640603660635684,0.5537472231644354,0.40509476076179174,0.030259777997625303,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
1.7062302028289988,0.6911054767845677,-0.7092395597099163,1.039322957809658,2.011461091958708,-0.948139710592263,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
1.0279471343940711,1.4698149067558306,-0.7092395597099163,-0.6255081324025339,0.40509476076179174,-1.9265391991821512,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
0.8583763672853394,-0.4336970331739234,0.6455812466437357,1.455530730362706,-0.3980884048366664,-2.9049386877720393,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
